Date,Open,High,Low,Close,Adj Close,Volume
2000-02-07,16870.599609,17376.099609,14890.500000,15598.200195,15598.200195,195690300
2000-02-14,15598.200195,16106.599609,14751.799805,15363.599609,15363.599609,139756000
2000-02-21,15363.599609,15631.900391,13171.200195,15618.200195,15618.200195,181453200
2000-02-28,15618.200195,17408.000000,15111.700195,16783.500000,16783.500000,263505100
2000-03-06,16783.500000,18537.699219,16313.299805,17841.300781,17841.300781,205841000
2000-03-13,null,null,null,null,null,null
2000-03-20,17841.300781,18455.500000,16740.400391,17669.199219,17669.199219,152348400
2000-03-27,17669.199219,17852.900391,15200.700195,15920.099609,15920.099609,199003600
2000-04-03,15920.099609,17126.000000,15187.000000,16900.800781,16900.800781,224291300
2000-04-10,16900.800781,18461.599609,16401.400391,18367.300781,18367.300781,281587600
2000-04-17,18367.300781,18367.300781,16391.400391,16985.900391,16985.900391,201069900
2000-04-24,16985.900391,19257.400391,16474.599609,19205.699219,19205.699219,302069000
2000-05-01,19205.699219,19599.599609,17430.900391,18086.099609,18086.099609,256992500
2000-05-08,18086.099609,18269.000000,16942.300781,17557.500000,17557.500000,192402800
2000-05-15,17604.099609,17627.199219,16123.200195,16449.300781,16449.300781,107915600
2000-05-22,16449.300781,16449.300781,15057.400391,15922.299805,15922.299805,163676100
2000-05-29,15922.299805,16954.699219,15459.099609,16520.099609,16520.099609,209624900
2000-06-05,16520.099609,16890.599609,16020.599609,16461.300781,16461.300781,191850300
2000-06-12,16461.300781,16513.300781,14213.900391,14351.400391,14351.400391,182289500
2000-06-19,14351.400391,15030.700195,14050.900391,14930.900391,14930.900391,145475500
2000-06-26,14930.900391,15029.400391,14321.799805,14466.099609,14466.099609,140213800
2000-07-03,14466.099609,14770.299805,13949.599609,14343.900391,14343.900391,122329900
2000-07-10,14343.900391,15018.200195,13232.200195,13521.799805,13521.799805,174847000
2000-07-17,13521.799805,13601.500000,12476.400391,13601.500000,13601.500000,158538700
2000-07-24,13601.500000,14130.200195,13379.299805,14130.200195,14130.200195,176646900
2000-07-31,14130.200195,14303.700195,13665.299805,13789.000000,13789.000000,146032600
2000-08-07,13789.000000,13789.000000,12492.099609,13304.000000,13304.000000,145022500
2000-08-14,13304.000000,13674.000000,12812.400391,13196.900391,13196.900391,190445700
2000-08-21,13196.900391,13352.400391,12343.400391,13051.500000,13051.500000,234420700
2000-08-28,13051.500000,13484.299805,12884.099609,13070.200195,13070.200195,190480900
2000-09-04,13070.200195,13309.299805,11910.099609,12172.500000,12172.500000,297473900
2000-09-11,12172.500000,12244.000000,11069.099609,11434.000000,11434.000000,261030200
2000-09-18,11466.200195,11560.200195,10310.500000,10907.000000,10907.000000,233505000
2000-09-25,11100.299805,11553.000000,11039.700195,11350.299805,11350.299805,191624400
2000-10-02,11350.299805,12533.799805,11127.400391,12460.200195,12460.200195,234927700
2000-10-09,12460.200195,13368.400391,12030.799805,13015.400391,13015.400391,367767400
2000-10-16,13015.400391,14059.000000,13015.400391,13581.400391,13581.400391,337467000
2000-10-23,13581.400391,13734.900391,13064.700195,13227.799805,13227.799805,257810200
2000-10-30,13227.799805,14932.599609,13188.299805,14803.000000,14803.000000,325408700
2000-11-06,14803.000000,14819.799805,13297.799805,13801.099609,13801.099609,261576100
2000-11-13,13801.099609,13849.599609,12667.200195,12831.599609,12831.599609,206610900
2000-11-20,12831.599609,12831.599609,10333.000000,10808.500000,10808.500000,231848700
2000-11-27,10808.500000,11245.500000,7792.299805,7977.799805,7977.799805,334838800
2000-12-04,7977.799805,10781.000000,7109.000000,9799.500000,9799.500000,342775200
2000-12-11,9799.500000,10219.099609,8483.700195,9422.700195,9422.700195,277925000
2000-12-18,9422.700195,9517.900391,8957.299805,9437.200195,9437.200195,170153200
2000-12-25,null,null,null,null,null,null
2001-01-01,9437.200195,10367.599609,9098.799805,10007.299805,10007.299805,176101500
2001-01-08,10007.299805,11663.099609,9851.799805,10964.900391,10964.900391,434421200
2001-01-15,10964.900391,11444.000000,10242.200195,11400.700195,11400.700195,378129300
2001-01-22,11400.700195,11479.599609,10617.400391,10742.799805,10742.799805,306415300
2001-01-29,10742.799805,10898.299805,10262.299805,10546.700195,10546.700195,247903400
2001-02-05,10546.700195,10546.700195,9266.500000,9545.900391,9545.900391,259231800
2001-02-12,9545.900391,10220.000000,8942.599609,10169.500000,10169.500000,282057000
2001-02-19,10169.500000,10169.500000,6796.899902,8344.900391,8344.900391,560462700
2001-02-26,8344.900391,9722.900391,8344.900391,9513.799805,9513.799805,323555800
2001-03-05,null,null,null,null,null,null
2001-03-12,9513.799805,9648.500000,7929.500000,8763.400391,8763.400391,308897700
2001-03-19,8763.400391,9038.000000,8246.200195,8365.599609,8365.599609,269070200
2001-03-26,8365.599609,8461.400391,7068.500000,8022.700195,8022.700195,232260700
2001-04-02,8022.700195,8541.900391,7682.200195,8236.799805,8236.799805,326370200
2001-04-09,8236.799805,9161.799805,8066.799805,8940.299805,8940.299805,366088000
2001-04-16,8940.299805,9691.400391,8861.599609,9658.400391,9658.400391,453983000
2001-04-23,9658.400391,12630.099609,9658.400391,12363.000000,12363.000000,609392800
2001-04-30,12363.000000,13328.599609,11683.299805,12529.700195,12529.700195,809043900
2001-05-07,12529.700195,13028.200195,11595.599609,11779.299805,11779.299805,462866100
2001-05-14,11779.299805,12738.599609,11511.700195,12738.599609,12738.599609,507736300
2001-05-21,12798.099609,13105.400391,11525.799805,11968.000000,11968.000000,422611600
2001-05-28,11968.000000,11976.599609,10031.299805,11271.000000,11271.000000,413600300
2001-06-04,11271.000000,12318.099609,10961.599609,12138.299805,12138.299805,434060600
2001-06-11,12138.299805,12138.299805,11152.200195,11839.799805,11839.799805,353605000
2001-06-18,11839.799805,12247.299805,10586.299805,11119.799805,11119.799805,356429500
2001-06-25,11119.799805,11376.500000,10656.799805,11204.200195,11204.200195,320121900
2001-07-02,11204.200195,11513.599609,10004.299805,10168.799805,10168.799805,289341000
2001-07-09,10168.799805,10509.900391,8326.700195,8940.799805,8940.799805,501488200
2001-07-16,8940.799805,9900.200195,8510.299805,9684.599609,9684.599609,547872900
2001-07-23,9684.599609,10254.099609,9269.799805,9765.099609,9765.099609,466642500
2001-07-30,9765.099609,10267.099609,9729.500000,10101.599609,10101.599609,309211100
2001-08-06,10101.599609,10260.200195,9082.000000,9400.599609,9400.599609,269753800
2001-08-13,9400.599609,9879.299805,8659.700195,9737.000000,9737.000000,372628700
2001-08-20,9737.000000,10049.700195,9399.500000,10049.700195,10049.700195,368662800
2001-08-27,10049.700195,10423.599609,9653.700195,9878.900391,9878.900391,318773700
2001-09-03,9878.900391,9933.900391,9342.799805,9628.099609,9628.099609,267714600
2001-09-10,9628.099609,9661.900391,7843.000000,7937.899902,7937.899902,281947800
2001-09-17,7937.899902,7952.399902,6881.899902,7306.399902,7306.399902,400769100
2001-09-24,7493.299805,7757.399902,7194.399902,7625.899902,7625.899902,290328300
2001-10-01,7625.899902,7889.000000,7514.899902,7598.899902,7598.899902,323338900
2001-10-08,7598.899902,8795.900391,7263.299805,8431.500000,8431.500000,556637700
2001-10-15,8431.500000,8989.599609,8247.200195,8822.599609,8822.599609,723879500
2001-10-22,8822.599609,9916.400391,8761.900391,9915.500000,9915.500000,803161800
2001-10-29,9915.500000,10080.200195,9567.200195,10069.700195,10069.700195,503837300
2001-11-05,10069.700195,10646.000000,9864.299805,10080.900391,10080.900391,826284800
2001-11-12,10080.900391,11567.000000,9964.299805,11370.900391,11370.900391,826919000
2001-11-19,11370.900391,12438.299805,11370.900391,11719.400391,11719.400391,1011480700
2001-11-26,11719.400391,12207.700195,10550.900391,11633.900391,11633.900391,901972200
2001-12-03,11633.900391,12842.700195,11125.799805,12662.799805,12662.799805,1077749800
2001-12-10,12662.799805,13045.299805,12379.500000,12761.900391,12761.900391,660227300
2001-12-17,12761.900391,13069.000000,12349.400391,12721.200195,12721.200195,264209900
2001-12-24,12721.200195,13961.299805,12497.299805,13782.799805,13782.799805,688140600
2001-12-31,13782.799805,14273.799805,13600.700195,14272.700195,14272.700195,347701200
2002-01-07,14272.700195,15071.799805,13455.000000,13616.200195,13616.200195,1065195000
2002-01-14,13616.200195,13914.000000,12636.200195,13012.200195,13012.200195,661863000
2002-01-21,13012.200195,13123.400391,12337.599609,12871.099609,12871.099609,473917300
2002-01-28,12871.099609,13500.299805,12070.000000,13375.400391,13375.400391,587735400
2002-02-04,13375.400391,13375.400391,10775.200195,11255.299805,11255.299805,525363100
2002-02-11,11255.299805,11977.099609,11227.900391,11478.599609,11478.599609,493252200
2002-02-18,11478.599609,11526.400391,10957.200195,11165.799805,11165.799805,201848000
2002-02-25,11165.799805,11488.000000,10715.799805,11470.900391,11470.900391,283931600
2002-03-04,11470.900391,11968.400391,11242.099609,11704.900391,11704.900391,480804600
2002-03-11,11704.900391,11705.799805,10468.299805,10771.900391,10771.900391,276750000
2002-03-18,10771.900391,11849.200195,10443.799805,11791.599609,11791.599609,552862900
2002-03-25,11791.599609,12173.099609,11548.099609,11679.400391,11679.400391,690365000
2002-04-01,11679.400391,11863.500000,11182.299805,11863.500000,11863.500000,338627500
2002-04-08,11863.500000,12472.299805,11321.200195,12240.200195,12240.200195,848488300
2002-04-15,12240.200195,12676.400391,11695.500000,11970.900391,11970.900391,655499500
2002-04-22,11970.900391,12050.299805,11451.000000,12041.200195,12041.200195,268813100
2002-04-29,12041.200195,12041.200195,11207.500000,11469.000000,11469.000000,310561700
2002-05-06,11469.000000,12270.500000,11206.400391,11638.900391,11638.900391,474828900
2002-05-13,11638.900391,11695.200195,10454.700195,10609.900391,10609.900391,388767900
2002-05-20,10609.900391,10972.000000,10461.599609,10894.299805,10894.299805,277418100
2002-05-27,10894.299805,11218.000000,10132.500000,10413.700195,10413.700195,327642500
2002-06-03,10413.700195,10610.599609,10042.000000,10151.000000,10151.000000,279593300
2002-06-10,10151.000000,10151.000000,9339.599609,9464.500000,9464.500000,337406300
2002-06-17,9464.500000,9606.000000,8997.200195,9220.500000,9220.500000,365448300
2002-06-24,9220.500000,9420.900391,8535.900391,9379.900391,9379.900391,498177700
2002-07-01,9379.900391,9616.500000,8514.000000,9351.200195,9351.200195,536460100
2002-07-08,9351.200195,9499.400391,8542.000000,9499.400391,9499.400391,650117000
2002-07-15,9499.400391,10803.599609,9240.599609,10473.000000,10473.000000,1067975900
2002-07-22,10473.000000,10473.000000,9634.500000,10069.099609,10069.099609,602624100
2002-07-29,10069.099609,10980.799805,9882.700195,10781.599609,10781.599609,715235200
2002-08-05,10781.599609,10987.799805,10325.900391,10415.599609,10415.599609,678764400
2002-08-12,10415.599609,10415.599609,9500.200195,9921.799805,9921.799805,485588700
2002-08-19,9921.799805,9921.799805,9266.900391,9349.799805,9349.799805,423389200
2002-08-26,9349.799805,9613.900391,9127.400391,9547.299805,9547.299805,319961300
2002-09-02,9547.299805,9653.299805,9187.599609,9653.299805,9653.299805,375087500
2002-09-09,9653.299805,9656.099609,8870.500000,9249.200195,9249.200195,382305200
2002-09-16,9249.200195,9364.900391,9008.700195,9325.099609,9325.099609,325611300
2002-09-23,9325.099609,9387.500000,8763.099609,8878.099609,8878.099609,344060000
2002-09-30,8878.099609,9221.000000,8681.099609,8932.599609,8932.599609,356506200
2002-10-07,8932.599609,9363.500000,8689.200195,9307.000000,9307.000000,526363400
2002-10-14,9307.000000,9903.900391,8959.400391,9903.900391,9903.900391,645429200
2002-10-21,9903.900391,10523.299805,9755.099609,10411.799805,10411.799805,1067541900
2002-10-28,10411.799805,10624.900391,10044.400391,10217.099609,10217.099609,549028300
2002-11-04,10217.099609,14408.099609,10189.500000,13221.799805,13221.799805,2666211400
2002-11-11,13221.799805,13597.599609,11990.200195,13597.599609,13597.599609,1629838000
2002-11-18,13597.599609,14250.700195,12999.599609,13501.400391,13501.400391,1786416700
2002-11-25,13501.400391,13580.200195,12386.400391,13300.400391,13300.400391,679168400
2002-12-02,13300.400391,13408.200195,13018.799805,13287.299805,13287.299805,375222800
2002-12-09,13287.299805,13287.299805,12507.500000,13047.400391,13047.400391,876629100
2002-12-16,13047.400391,13085.900391,10879.000000,11286.500000,11286.500000,984806400
2002-12-23,11286.500000,11295.299805,10002.500000,10464.000000,10464.000000,1052005600
2002-12-30,10464.000000,10837.500000,10149.700195,10837.500000,10837.500000,531138900
2003-01-06,10837.500000,10837.500000,9665.400391,10204.099609,10204.099609,782775000
2003-01-13,10204.099609,10504.900391,10037.700195,10348.299805,10348.299805,625667000
2003-01-20,10348.299805,10881.900391,10144.400391,10825.900391,10825.900391,689673300
2003-01-27,10825.900391,11032.000000,10549.299805,11032.000000,11032.000000,987839700
2003-02-03,11032.000000,11163.400391,10357.599609,11013.799805,11013.799805,775402100
2003-02-10,null,null,null,null,null,null
2003-02-17,11013.799805,12025.900391,10810.900391,11754.000000,11754.000000,1471730400
2003-02-24,11754.000000,12015.200195,11018.799805,11574.400391,11574.400391,886752500
2003-03-03,11574.400391,11574.400391,10061.000000,10961.299805,10961.299805,857234300
2003-03-10,10961.299805,11110.700195,10391.700195,10604.299805,10604.299805,500953800
2003-03-17,10604.299805,10604.299805,8951.299805,9406.599609,9406.599609,766675300
2003-03-24,9406.599609,9721.900391,8792.200195,9631.400391,9631.400391,689501900
2003-03-31,9631.400391,10504.200195,9371.500000,10415.000000,10415.000000,872345600
2003-04-07,10415.000000,10897.000000,10156.299805,10565.900391,10565.900391,1321700700
2003-04-14,10565.900391,11454.200195,10565.900391,11254.000000,11254.000000,898134300
2003-04-21,11254.000000,11575.900391,11066.900391,11341.400391,11341.400391,1204384200
2003-04-28,11341.400391,11624.400391,11232.799805,11300.700195,11300.700195,1062327500
2003-05-05,11300.700195,11407.099609,10576.400391,10640.400391,10640.400391,951510800
2003-05-12,10640.400391,10820.000000,10167.700195,10306.299805,10306.299805,776244400
2003-05-19,10306.299805,11056.299805,10184.400391,11056.299805,11056.299805,934422200
2003-05-26,11056.299805,11613.500000,10975.599609,11381.400391,11381.400391,1563050500
2003-06-02,11381.400391,11632.700195,10928.700195,10973.400391,10973.400391,958591700
2003-06-09,10973.400391,10973.400391,10396.299805,10713.900391,10713.900391,612735200
2003-06-16,10713.900391,11314.400391,10659.400391,10783.900391,10783.900391,983145300
2003-06-23,10783.900391,11012.900391,10651.000000,10981.200195,10981.200195,485283000
2003-06-30,10981.200195,10994.099609,10429.099609,10502.900391,10502.900391,551604700
2003-07-07,10502.900391,10546.900391,10181.700195,10454.900391,10454.900391,593853100
2003-07-14,10454.900391,10993.299805,10454.900391,10856.900391,10856.900391,895624200
2003-07-21,10856.900391,10925.799805,10319.299805,10561.299805,10561.299805,549808000
2003-07-28,10561.299805,10652.099609,10403.599609,10621.200195,10621.200195,366539800
2003-08-04,10621.200195,11584.200195,10621.200195,11558.500000,11558.500000,1289451700
2003-08-11,11558.500000,12075.200195,11467.799805,11877.500000,11877.500000,958051500
2003-08-18,11877.500000,12020.099609,11478.700195,12001.099609,12001.099609,752996300
2003-08-25,12001.099609,12074.500000,11411.700195,11611.799805,11611.799805,777312800
2003-09-01,11611.799805,11762.099609,11543.200195,11631.799805,11631.799805,607714000
2003-09-08,11631.799805,12805.599609,11469.799805,12715.200195,12715.200195,1480006300
2003-09-15,12715.200195,13663.500000,12603.000000,13663.500000,13663.500000,1846154900
2003-09-22,13663.500000,14148.200195,13603.400391,13758.799805,13758.799805,1437261800
2003-09-29,13758.799805,14417.200195,12833.900391,14210.200195,14210.200195,1828828100
2003-10-06,14210.200195,16442.699219,14210.200195,15420.599609,15420.599609,3459490200
2003-10-13,15420.599609,15755.700195,14740.900391,15381.900391,15381.900391,2143872200
2003-10-20,15381.900391,15664.799805,14691.099609,14866.299805,14866.299805,1198788300
2003-10-27,14866.299805,15776.200195,14392.500000,15754.299805,15754.299805,1064453600
2003-11-03,15754.299805,16540.900391,15403.599609,15708.099609,15708.099609,2023265200
2003-11-10,15708.099609,16280.599609,15121.900391,16080.700195,16080.700195,1576587100
2003-11-17,16080.700195,16180.700195,14617.500000,14617.500000,14617.500000,941546700
2003-11-24,null,null,null,null,null,null
2003-12-01,14617.500000,16746.199219,14617.500000,16504.800781,16504.800781,1174908300
2003-12-08,16504.800781,17101.199219,16472.199219,16955.199219,16955.199219,2080635200
2003-12-15,16955.199219,18210.099609,16955.199219,18206.099609,18206.099609,2034044300
2003-12-22,18206.099609,18701.099609,17535.699219,17996.800781,17996.800781,1894950500
2003-12-29,17996.800781,19168.699219,17859.300781,19147.699219,19147.699219,927678700
2004-01-05,19147.699219,19968.900391,18670.500000,19926.500000,19926.500000,2037658900
2004-01-12,19926.500000,20190.000000,18239.599609,18301.199219,18301.199219,1620102500
2004-01-19,18301.199219,18992.099609,17713.000000,18518.099609,18518.099609,1011763000
