Date,Open,High,Low,Close,Adj Close,Volume
2001-08-03,10066.900391,10236.200195,9957.099609,10101.599609,10101.599609,50922100
2001-08-06,10101.599609,10260.200195,9772.400391,9868.599609,9868.599609,52930500
2001-08-07,9868.599609,9868.599609,9564.099609,9640.000000,9640.000000,51677000
2001-08-08,9640.000000,9640.000000,9394.000000,9577.700195,9577.700195,45393400
2001-08-09,9577.700195,9587.900391,9233.299805,9381.500000,9381.500000,53968300
2001-08-10,9381.500000,9520.900391,9082.000000,9400.599609,9400.599609,65784600
2001-08-13,9400.599609,9414.099609,8906.500000,9075.700195,9075.700195,53113600
2001-08-14,9075.700195,9154.099609,8659.700195,8919.900391,8919.900391,48258900
2001-08-15,8919.900391,9234.799805,8832.200195,9233.599609,9233.599609,76068900
2001-08-16,9233.599609,9537.900391,9146.299805,9537.900391,9537.900391,78662500
2001-08-17,9537.900391,9879.299805,9375.400391,9737.000000,9737.000000,116524800
2001-08-20,9737.000000,9737.000000,9482.400391,9654.799805,9654.799805,36244000
2001-08-21,9654.799805,9914.400391,9567.500000,9654.900391,9654.900391,74016400
2001-08-22,9654.900391,9833.400391,9399.500000,9626.000000,9626.000000,53448100
2001-08-23,9626.000000,9902.799805,9520.799805,9891.599609,9891.599609,64309600
2001-08-24,9891.599609,10049.700195,9457.099609,10049.700195,10049.700195,140644700
2001-08-27,10049.700195,10347.400391,10017.900391,10293.599609,10293.599609,103677900
2001-08-28,10293.599609,10423.599609,10131.099609,10238.700195,10238.700195,95221500
2001-08-29,10238.700195,10291.000000,9912.200195,9990.200195,9990.200195,78508200
2001-08-30,null,null,null,null,null,null
2001-08-31,9990.200195,9990.200195,9653.700195,9878.900391,9878.900391,41366100
2001-09-03,9878.900391,9885.000000,9559.900391,9616.299805,9616.299805,29105800
2001-09-04,9616.299805,9625.400391,9342.799805,9598.599609,9598.599609,53246200
2001-09-05,9598.599609,9733.599609,9534.200195,9630.400391,9630.400391,49063800
2001-09-06,9630.400391,9866.099609,9588.200195,9805.799805,9805.799805,54413900
2001-09-07,9805.799805,9933.900391,9584.799805,9628.099609,9628.099609,81884900
2001-09-10,9628.099609,9650.400391,9259.000000,9517.900391,9517.900391,58451100
2001-09-11,9517.900391,9661.900391,9275.000000,9295.900391,9295.900391,92005800
2001-09-12,null,null,null,null,null,null
2001-09-13,9295.900391,9295.900391,8259.900391,8465.799805,8465.799805,71096100
2001-09-14,8465.799805,8524.599609,7843.000000,7937.899902,7937.899902,60394800
2001-09-17,7937.899902,7937.899902,6881.899902,7766.899902,7766.899902,100323200
2001-09-18,7766.899902,7921.200195,7447.600098,7703.500000,7703.500000,98576800
2001-09-19,7703.500000,7952.399902,7675.700195,7899.399902,7899.399902,68428200
2001-09-20,7899.399902,7899.399902,7598.000000,7651.799805,7651.799805,62406000
2001-09-21,7651.799805,7651.799805,7225.100098,7306.399902,7306.399902,71034900
2001-09-24,7493.299805,7557.200195,7384.899902,7515.299805,7515.299805,54470700
2001-09-25,7515.299805,7757.399902,7515.299805,7594.899902,7594.899902,76855000
2001-09-26,7594.899902,7607.399902,7388.399902,7477.399902,7477.399902,48852500
2001-09-27,7477.399902,7477.399902,7194.399902,7414.399902,7414.399902,56294500
2001-09-28,7414.399902,7634.000000,7414.399902,7625.899902,7625.899902,53855600
2001-10-01,7625.899902,7861.000000,7588.399902,7729.399902,7729.399902,67320600
2001-10-02,7729.399902,7843.500000,7603.600098,7843.500000,7843.500000,63156200
2001-10-03,7843.500000,7857.100098,7610.200195,7669.899902,7669.899902,59812000
2001-10-04,7669.899902,7889.000000,7635.399902,7805.100098,7805.100098,68426500
2001-10-05,7805.100098,7807.299805,7514.899902,7598.899902,7598.899902,64623600
2001-10-08,7598.899902,7598.899902,7263.299805,7499.000000,7499.000000,56314100
2001-10-09,7499.000000,7663.399902,7442.299805,7637.600098,7637.600098,52869600
2001-10-10,7637.600098,8048.299805,7634.500000,8048.299805,8048.299805,84167400
2001-10-11,8048.299805,8626.500000,8048.299805,8626.500000,8626.500000,189099400
2001-10-12,8626.500000,8795.900391,8221.400391,8431.500000,8431.500000,174187200
2001-10-15,8431.500000,8709.599609,8247.200195,8577.099609,8577.099609,101809200
2001-10-16,8577.099609,8792.700195,8466.599609,8631.400391,8631.400391,156963000
2001-10-17,8631.400391,8960.599609,8631.400391,8960.599609,8960.599609,165984000
2001-10-18,8960.599609,8989.599609,8724.299805,8818.099609,8818.099609,177659900
2001-10-19,8818.099609,8904.700195,8626.599609,8822.599609,8822.599609,121463400
2001-10-22,8822.599609,9305.299805,8761.900391,9305.299805,9305.299805,173213800
2001-10-23,9305.299805,9789.900391,9305.299805,9667.400391,9667.400391,219246700
2001-10-24,9667.400391,9812.400391,9445.000000,9578.200195,9578.200195,171675200
2001-10-25,9578.200195,9578.200195,9215.200195,9342.900391,9342.900391,92424400
2001-10-26,9342.900391,9916.400391,9342.900391,9915.500000,9915.500000,146601700
2001-10-29,null,null,null,null,null,null
2001-10-30,9915.500000,10061.500000,9631.299805,9919.799805,9919.799805,116452600
2001-10-31,9919.799805,9919.799805,9584.200195,9848.799805,9848.799805,97794100
2001-11-01,9848.799805,10052.700195,9567.200195,9634.599609,9634.599609,143754500
2001-11-02,9634.599609,10080.200195,9624.099609,10069.700195,10069.700195,145836100
2001-11-05,10069.700195,10310.400391,9864.299805,10291.900391,10291.900391,187520600
2001-11-06,10291.900391,10532.900391,10143.799805,10456.200195,10456.200195,187704200
2001-11-07,10456.200195,10602.400391,10213.400391,10363.400391,10363.400391,167662500
2001-11-08,10363.400391,10463.599609,10239.200195,10457.299805,10457.299805,137118800
2001-11-09,10457.299805,10646.000000,9992.000000,10080.900391,10080.900391,146278700
2001-11-12,10080.900391,10327.799805,9964.299805,10327.799805,10327.799805,96111500
2001-11-13,10327.799805,10401.599609,10062.799805,10165.799805,10165.799805,125072400
2001-11-14,10165.799805,10636.200195,10165.799805,10636.200195,10636.200195,150997600
2001-11-15,10636.200195,11205.799805,10610.700195,11193.299805,11193.299805,246173100
2001-11-16,11193.299805,11567.000000,11094.400391,11370.900391,11370.900391,208564400
2001-11-19,11370.900391,12263.200195,11370.900391,12263.200195,12263.200195,269706400
2001-11-20,12263.200195,12438.299805,11674.400391,11794.900391,11794.900391,304909000
2001-11-21,11794.900391,11921.400391,11490.400391,11617.200195,11617.200195,168731700
2001-11-22,11617.200195,12004.900391,11617.200195,11856.000000,11856.000000,149399200
2001-11-23,11856.000000,11988.900391,11581.700195,11719.400391,11719.400391,118734400
2001-11-26,11719.400391,12089.200195,11618.799805,12062.799805,12062.799805,157047600
2001-11-27,12062.799805,12207.700195,11630.400391,11721.900391,11721.900391,166601100
2001-11-28,11721.900391,11742.400391,10927.400391,11129.299805,11129.299805,176504700
2001-11-29,11129.299805,11152.400391,10550.900391,10961.000000,10961.000000,206823600
2001-11-30,10961.000000,11633.900391,10832.200195,11633.900391,11633.900391,194995200
2001-12-03,11633.900391,11660.099609,11125.799805,11467.200195,11467.200195,178236000
2001-12-04,11467.200195,11492.500000,11193.400391,11308.400391,11308.400391,138582800
2001-12-05,11308.400391,11930.599609,11297.000000,11930.599609,11930.599609,240828400
2001-12-06,11930.599609,12687.299805,11930.599609,12687.299805,12687.299805,283051700
2001-12-07,12687.299805,12842.700195,12495.299805,12662.799805,12662.799805,237050900
2001-12-10,12662.799805,12938.299805,12577.700195,12645.299805,12645.299805,166644200
2001-12-11,12645.299805,12645.299805,12379.500000,12549.900391,12549.900391,120301200
2001-12-12,12549.900391,12731.799805,12409.000000,12719.099609,12719.099609,122185800
2001-12-13,12719.099609,13045.299805,12562.200195,12655.799805,12655.799805,174209200
2001-12-14,12655.799805,12761.900391,12507.700195,12761.900391,12761.900391,76886900
2001-12-17,null,null,null,null,null,null
2001-12-18,null,null,null,null,null,null
2001-12-19,12761.900391,13069.000000,12585.099609,12788.900391,12788.900391,96672200
2001-12-20,12788.900391,12788.900391,12349.400391,12679.200195,12679.200195,96495700
2001-12-21,12679.200195,12721.200195,12483.500000,12721.200195,12721.200195,71042000
2001-12-24,12721.200195,12802.799805,12507.700195,12686.299805,12686.299805,73579400
2001-12-25,12686.299805,13005.700195,12497.299805,12875.799805,12875.799805,101045600
2001-12-26,12875.799805,13201.700195,12875.799805,13068.400391,13068.400391,122287300
2001-12-27,13068.400391,13609.000000,13068.400391,13609.000000,13609.000000,191800000
2001-12-28,13609.000000,13961.299805,13589.200195,13782.799805,13782.799805,199428300
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,13782.799805,14078.000000,13600.700195,14078.000000,14078.000000,144222300
2002-01-03,14078.000000,14273.799805,14003.099609,14272.700195,14272.700195,203478900
2002-01-04,null,null,null,null,null,null
2002-01-07,14272.700195,14999.500000,14270.099609,14999.500000,14999.500000,299805400
2002-01-08,14999.500000,15071.799805,14628.500000,14878.900391,14878.900391,209211100
2002-01-09,14878.900391,14999.799805,13664.700195,14042.799805,14042.799805,220440900
2002-01-10,14042.799805,14333.299805,13693.000000,13818.599609,13818.599609,193760700
2002-01-11,13818.599609,14039.299805,13455.000000,13616.200195,13616.200195,141976900
2002-01-14,13616.200195,13914.000000,13346.299805,13638.599609,13638.599609,146585800
2002-01-15,13638.599609,13701.400391,13095.700195,13348.000000,13348.000000,104918800
2002-01-16,13348.000000,13349.799805,12636.200195,12758.900391,12758.900391,127356300
2002-01-17,12758.900391,13117.299805,12670.900391,12893.599609,12893.599609,156689800
2002-01-18,12893.599609,13209.400391,12772.700195,13012.200195,13012.200195,126312300
2002-01-21,13012.200195,13066.400391,12398.900391,12629.400391,12629.400391,87587700
2002-01-22,12629.400391,12753.200195,12337.599609,12639.200195,12639.200195,91413200
2002-01-23,12639.200195,12951.700195,12377.299805,12910.200195,12910.200195,112370000
2002-01-24,12910.200195,13123.400391,12812.900391,13026.099609,13026.099609,119153200
2002-01-25,13026.099609,13038.299805,12687.700195,12871.099609,12871.099609,63393200
2002-01-28,12871.099609,12871.099609,12449.900391,12764.599609,12764.599609,82095700
2002-01-29,12764.599609,12867.000000,12399.099609,12515.000000,12515.000000,108325400
2002-01-30,12515.000000,12649.400391,12070.000000,12539.000000,12539.000000,101983700
2002-01-31,12539.000000,13252.299805,12539.000000,13252.299805,13252.299805,150831900
2002-02-01,13252.299805,13500.299805,13131.599609,13375.400391,13375.400391,144498700
2002-02-04,13375.400391,13375.400391,12908.500000,13074.700195,13074.700195,73859100
2002-02-05,13074.700195,13141.799805,12433.599609,12520.599609,12520.599609,96464800
2002-02-06,12520.599609,12603.900391,12064.799805,12257.400391,12257.400391,95547800
2002-02-07,12257.400391,12306.500000,11579.900391,11702.099609,11702.099609,109160900
2002-02-08,11702.099609,11702.099609,10775.200195,11255.299805,11255.299805,150330500
2002-02-11,11255.299805,11675.200195,11227.900391,11675.200195,11675.200195,99663600
2002-02-12,11675.200195,11883.299805,11386.099609,11616.299805,11616.299805,122804700
2002-02-13,11616.299805,11977.099609,11616.299805,11826.900391,11826.900391,110823500
2002-02-14,11826.900391,11895.599609,11600.099609,11845.299805,11845.299805,74333700
2002-02-15,11845.299805,11859.900391,11409.599609,11478.599609,11478.599609,85626700
2002-02-18,11478.599609,11482.400391,11034.400391,11270.700195,11270.700195,50298800
2002-02-19,11270.700195,11526.400391,11097.400391,11517.299805,11517.299805,69982800
2002-02-20,11517.299805,11517.299805,10957.200195,11091.900391,11091.900391,62617800
2002-02-21,11091.900391,11256.299805,11091.900391,11165.799805,11165.799805,18948600
2002-02-22,null,null,null,null,null,null
2002-02-25,null,null,null,null,null,null
2002-02-26,11165.799805,11395.400391,10825.099609,10931.799805,10931.799805,58796200
2002-02-27,10931.799805,11188.500000,10715.799805,11186.799805,11186.799805,50146400
2002-02-28,11186.799805,11207.000000,10825.200195,11055.700195,11055.700195,72827000
2002-03-01,11055.700195,11488.000000,11024.599609,11470.900391,11470.900391,102162000
2002-03-04,11470.900391,11772.299805,11470.900391,11665.299805,11665.299805,114824600
2002-03-05,11665.299805,11758.500000,11355.599609,11418.599609,11418.599609,93273300
2002-03-06,11418.599609,11503.000000,11242.099609,11346.700195,11346.700195,52775000
2002-03-07,11346.700195,11968.400391,11346.700195,11621.200195,11621.200195,157815700
2002-03-08,11621.200195,11704.900391,11406.900391,11704.900391,11704.900391,62116000
2002-03-11,11704.900391,11705.799805,11257.000000,11336.299805,11336.299805,58974700
2002-03-12,11336.299805,11336.299805,10745.299805,10842.099609,10842.099609,81575100
2002-03-13,10842.099609,10970.799805,10488.799805,10594.000000,10594.000000,68516300
2002-03-14,10594.000000,10932.700195,10468.299805,10614.299805,10614.299805,0
2002-03-15,10614.299805,10832.500000,10480.500000,10771.900391,10771.900391,67683900
2002-03-18,10771.900391,10826.500000,10443.799805,10604.900391,10604.900391,45737200
2002-03-19,10604.900391,10731.099609,10539.900391,10643.700195,10643.700195,49324600
2002-03-20,10643.700195,10921.500000,10643.700195,10776.299805,10776.299805,74497500
2002-03-21,10776.299805,11485.000000,10685.299805,11471.099609,11471.099609,149246800
2002-03-22,11471.099609,11849.200195,11394.000000,11791.599609,11791.599609,234056800
2002-03-25,11791.599609,12016.500000,11664.400391,12016.500000,12016.500000,160659600
2002-03-26,12016.500000,12016.500000,11579.799805,11639.299805,11639.299805,147489100
2002-03-27,11639.299805,11961.500000,11614.700195,11862.599609,11862.599609,131236700
2002-03-28,11862.599609,12173.099609,11714.799805,11808.700195,11808.700195,179289800
2002-03-29,11808.700195,11822.799805,11548.099609,11679.400391,11679.400391,71689800
2002-04-01,11679.400391,11679.400391,11370.599609,11621.599609,11621.599609,0
2002-04-02,11621.599609,11827.200195,11554.299805,11827.200195,11827.200195,93418000
2002-04-03,11827.200195,11859.299805,11182.299805,11276.900391,11276.900391,122325800
2002-04-04,11276.900391,11796.099609,11276.900391,11796.099609,11796.099609,122883700
2002-04-05,11796.099609,11863.500000,11675.400391,11863.500000,11863.500000,0
2002-04-08,11863.500000,12078.000000,11321.200195,11455.900391,11455.900391,189339300
2002-04-09,11455.900391,11904.500000,11449.799805,11904.500000,11904.500000,134271300
2002-04-10,11904.500000,12089.200195,11648.900391,12030.900391,12030.900391,179441000
2002-04-11,12030.900391,12472.299805,12030.900391,12257.299805,12257.299805,229604900
2002-04-12,12257.299805,12362.299805,12073.200195,12240.200195,12240.200195,115831800
2002-04-15,12240.200195,12605.900391,12221.799805,12605.900391,12605.900391,121561200
2002-04-16,12605.900391,12676.400391,11983.900391,12220.299805,12220.299805,192643000
2002-04-17,12220.299805,12367.599609,12052.500000,12263.299805,12263.299805,126953900
2002-04-18,12263.299805,12343.500000,11904.700195,12010.099609,12010.099609,123297200
2002-04-19,12010.099609,12037.400391,11695.500000,11970.900391,11970.900391,91044200
2002-04-22,11970.900391,11970.900391,11659.200195,11759.700195,11759.700195,46140800
2002-04-23,null,null,null,null,null,null
2002-04-24,11759.700195,11837.500000,11451.000000,11775.099609,11775.099609,73044000
2002-04-25,11775.099609,11873.900391,11625.299805,11800.500000,11800.500000,65945200
2002-04-26,11800.500000,12050.299805,11699.599609,12041.200195,12041.200195,83683100
2002-04-29,12041.200195,12041.200195,11517.500000,11657.299805,11657.299805,84435300
2002-04-30,11657.299805,11734.200195,11347.200195,11441.500000,11441.500000,73431900
2002-05-01,11441.500000,11590.700195,11300.700195,11479.700195,11479.700195,49140600
2002-05-02,11479.700195,11623.099609,11207.500000,11321.900391,11321.900391,57550300
2002-05-03,11321.900391,11469.000000,11253.599609,11469.000000,11469.000000,46003600
2002-05-06,11469.000000,11469.000000,11206.400391,11447.299805,11447.299805,47390500
2002-05-07,11447.299805,11655.400391,11315.500000,11655.400391,11655.400391,85277700
2002-05-08,11655.400391,12117.200195,11571.099609,12117.200195,12117.200195,131139300
2002-05-09,12117.200195,12270.500000,11825.200195,11944.799805,11944.799805,134764500
2002-05-10,11944.799805,11944.799805,11497.799805,11638.900391,11638.900391,76256900
2002-05-13,11638.900391,11669.700195,11441.000000,11669.200195,11669.200195,52505800
2002-05-14,11669.200195,11695.200195,11387.400391,11613.900391,11613.900391,67361700
2002-05-15,11613.900391,11677.500000,11320.400391,11402.200195,11402.200195,63477900
2002-05-16,11402.200195,11500.400391,10949.400391,11219.000000,11219.000000,91005700
2002-05-17,11219.000000,11253.000000,10454.700195,10609.900391,10609.900391,114416800
2002-05-20,10609.900391,10799.000000,10461.599609,10761.700195,10761.700195,59463600
2002-05-21,10761.700195,10918.099609,10711.700195,10895.700195,10895.700195,62554300
2002-05-22,10895.700195,10972.000000,10503.099609,10603.200195,10603.200195,56044100
2002-05-23,10603.200195,10844.799805,10590.700195,10774.200195,10774.200195,46788000
2002-05-24,10774.200195,10919.700195,10726.900391,10894.299805,10894.299805,52568100
2002-05-27,10894.299805,11199.000000,10894.299805,11199.000000,11199.000000,68717600
2002-05-28,11199.000000,11218.000000,10780.599609,10934.700195,10934.700195,77561600
2002-05-29,10934.700195,10934.700195,10593.299805,10806.500000,10806.500000,41170500
2002-05-30,10806.500000,10845.500000,10323.700195,10508.099609,10508.099609,75604700
2002-05-31,10508.099609,10549.000000,10132.500000,10413.700195,10413.700195,64588100
2002-06-03,10413.700195,10413.700195,10042.000000,10316.900391,10316.900391,43541100
2002-06-04,10316.900391,10387.000000,10119.400391,10387.000000,10387.000000,49739600
2002-06-05,10387.000000,10449.599609,10295.200195,10383.400391,10383.400391,37018200
2002-06-06,10383.400391,10610.599609,10374.000000,10488.200195,10488.200195,76622200
2002-06-07,10488.200195,10519.200195,10046.400391,10151.000000,10151.000000,72672200
2002-06-10,10151.000000,10151.000000,9769.400391,9866.500000,9866.500000,49079600
2002-06-11,9866.500000,9951.799805,9524.900391,9721.400391,9721.400391,70763200
2002-06-12,9721.400391,9793.900391,9491.299805,9704.099609,9704.099609,54572700
2002-06-13,9704.099609,10084.799805,9673.799805,9774.400391,9774.400391,97870300
2002-06-14,9774.400391,9787.900391,9339.599609,9464.500000,9464.500000,65120500
2002-06-17,9464.500000,9464.500000,9158.599609,9230.700195,9230.700195,53875200
2002-06-18,9230.700195,9575.200195,9189.500000,9575.200195,9575.200195,68817600
2002-06-19,9575.200195,9575.200195,9066.200195,9378.400391,9378.400391,93561800
2002-06-20,9378.400391,9606.000000,9121.500000,9179.400391,9179.400391,100854200
2002-06-21,9179.400391,9220.500000,8997.200195,9220.500000,9220.500000,48339500
2002-06-24,9220.500000,9241.500000,8887.400391,8984.599609,8984.599609,51087100
2002-06-25,8984.599609,9126.500000,8897.000000,9094.799805,9094.799805,65014700
2002-06-26,9094.799805,9094.799805,8535.900391,8627.400391,8627.400391,49845500
2002-06-27,8627.400391,9062.599609,8597.900391,9009.200195,9009.200195,155963600
2002-06-28,9009.200195,9420.900391,9009.200195,9379.900391,9379.900391,176266800
2002-07-01,9379.900391,9616.500000,9368.500000,9565.000000,9565.000000,110718400
2002-07-02,9565.000000,9565.000000,9048.700195,9135.000000,9135.000000,73794000
2002-07-03,9135.000000,9141.400391,8514.000000,9008.400391,9008.400391,150484000
2002-07-04,9008.400391,9147.599609,8991.500000,9060.000000,9060.000000,76367200
2002-07-05,9060.000000,9452.099609,8799.500000,9351.200195,9351.200195,125096500
2002-07-08,9351.200195,9351.200195,8709.500000,8912.200195,8912.200195,97796000
2002-07-09,8912.200195,8983.000000,8542.000000,8747.900391,8747.900391,111319200
2002-07-10,8747.900391,8972.700195,8726.299805,8916.500000,8916.500000,86067600
2002-07-11,8916.500000,9199.799805,8824.799805,8990.200195,8990.200195,170179600
2002-07-12,8990.200195,9499.400391,8984.500000,9499.400391,9499.400391,184754600
2002-07-15,9499.400391,9500.400391,9240.599609,9396.700195,9396.700195,139676300
2002-07-16,9396.700195,9657.700195,9355.400391,9555.700195,9555.700195,122062800
2002-07-17,9555.700195,10530.700195,9555.700195,10523.700195,10523.700195,312033000
2002-07-18,10523.700195,10803.599609,10353.500000,10552.299805,10552.299805,282787600
2002-07-19,10552.299805,10638.099609,10302.700195,10473.000000,10473.000000,211416200
2002-07-22,10473.000000,10473.000000,10013.099609,10116.500000,10116.500000,106862900
2002-07-23,10116.500000,10385.400391,9913.299805,10133.500000,10133.500000,134860700
2002-07-24,10133.500000,10156.799805,9634.500000,9715.000000,9715.000000,124699300
2002-07-25,9715.000000,10095.099609,9688.700195,9753.799805,9753.799805,120951200
2002-07-26,9753.799805,10069.099609,9687.400391,10069.099609,10069.099609,115250000
2002-07-29,10069.099609,10193.799805,9882.700195,10179.799805,10179.799805,118325500
2002-07-30,10179.799805,10464.400391,10179.799805,10344.200195,10344.200195,184329500
2002-07-31,10344.200195,10344.200195,10047.900391,10236.500000,10236.500000,111548200
2002-08-01,10236.500000,10582.000000,10236.500000,10582.000000,10582.000000,0
2002-08-02,10582.000000,10980.799805,10582.000000,10781.599609,10781.599609,301032000
2002-08-05,10781.599609,10987.799805,10536.099609,10639.500000,10639.500000,193372800
2002-08-06,10639.500000,10639.500000,10336.799805,10599.400391,10599.400391,119952200
2002-08-07,10599.400391,10741.700195,10436.900391,10522.700195,10522.700195,133311300
2002-08-08,10522.700195,10660.200195,10479.900391,10595.200195,10595.200195,137916900
2002-08-09,10595.200195,10653.700195,10325.900391,10415.599609,10415.599609,94211200
2002-08-12,10415.599609,10415.599609,10116.400391,10188.599609,10188.599609,82897800
2002-08-13,10188.599609,10277.599609,10086.799805,10251.700195,10251.700195,72776200
2002-08-14,10251.700195,10251.700195,9964.900391,10038.500000,10038.500000,92182000
2002-08-15,10038.500000,10177.099609,9500.200195,9674.799805,9674.799805,137350400
2002-08-16,9674.799805,9943.500000,9674.799805,9921.799805,9921.799805,100382300
2002-08-19,9921.799805,9921.799805,9687.299805,9829.599609,9829.599609,80382500
2002-08-20,9829.599609,9893.400391,9574.599609,9662.599609,9662.599609,68821400
2002-08-21,9662.599609,9788.500000,9517.799805,9630.500000,9630.500000,95264100
2002-08-22,9630.500000,9830.200195,9347.299805,9463.599609,9463.599609,96368100
2002-08-23,9463.599609,9483.099609,9266.900391,9349.799805,9349.799805,82553100
2002-08-26,9349.799805,9364.900391,9127.400391,9364.900391,9364.900391,66288800
2002-08-27,9364.900391,9399.099609,9202.700195,9277.299805,9277.299805,66390600
2002-08-28,9277.299805,9394.599609,9160.299805,9394.599609,9394.599609,72964300
2002-08-29,9394.599609,9613.900391,9299.700195,9547.299805,9547.299805,114317600
2002-08-30,null,null,null,null,null,null
2002-09-02,9547.299805,9547.299805,9320.400391,9388.900391,9388.900391,46328800
2002-09-03,9388.900391,9499.299805,9203.200195,9307.000000,9307.000000,86542200
2002-09-04,9307.000000,9469.799805,9187.599609,9469.799805,9469.799805,74716400
2002-09-05,9469.799805,9524.599609,9277.500000,9399.900391,9399.900391,84103100
2002-09-06,9399.900391,9653.299805,9327.700195,9653.299805,9653.299805,83397000
2002-09-09,9653.299805,9656.099609,9388.099609,9412.200195,9412.200195,0
2002-09-10,9399.400391,9399.400391,8870.500000,9008.299805,9008.299805,98556500
2002-09-11,9008.299805,9268.500000,8947.599609,9268.500000,9268.500000,104294200
2002-09-12,9268.500000,9450.700195,9153.700195,9234.299805,9234.299805,107370800
2002-09-13,9234.299805,9260.200195,9070.000000,9249.200195,9249.200195,72083700
2002-09-16,9249.200195,9251.799805,9008.700195,9093.299805,9093.299805,42760200
2002-09-17,9093.299805,9268.799805,9093.299805,9224.500000,9224.500000,61573400
2002-09-18,9224.500000,9364.900391,9164.400391,9257.500000,9257.500000,74371800
2002-09-19,9257.500000,9273.000000,9124.299805,9263.799805,9263.799805,80003300
2002-09-20,9263.799805,9325.099609,9132.400391,9325.099609,9325.099609,66902600
2002-09-23,9325.099609,9387.500000,9211.599609,9282.299805,9282.299805,71409300
2002-09-24,9282.299805,9282.299805,9009.599609,9072.000000,9072.000000,66617000
2002-09-25,9072.000000,9119.200195,8896.299805,9119.200195,9119.200195,73023100
2002-09-26,9119.200195,9143.900391,8852.200195,8945.299805,8945.299805,70087900
2002-09-27,8945.299805,8957.200195,8763.099609,8878.099609,8878.099609,62922700
2002-09-30,8878.099609,8878.099609,8681.099609,8842.200195,8842.200195,53132000
2002-10-01,8842.200195,9082.400391,8714.299805,9057.500000,9057.500000,104120600
2002-10-02,9057.500000,9221.000000,8904.099609,9001.200195,9001.200195,84392600
2002-10-03,9001.200195,9001.200195,8808.599609,8893.700195,8893.700195,44157400
2002-10-04,8893.700195,8975.400391,8821.299805,8932.599609,8932.599609,70703600
2002-10-07,8932.599609,8932.599609,8759.200195,8912.500000,8912.500000,47131100
2002-10-08,8912.500000,8938.799805,8689.200195,8809.099609,8809.099609,64053000
2002-10-09,8809.099609,9145.599609,8780.400391,9145.599609,9145.599609,117104500
2002-10-10,9145.599609,9349.500000,8939.700195,9320.099609,9320.099609,156697200
2002-10-11,9320.099609,9363.500000,9167.900391,9307.000000,9307.000000,141377600
2002-10-14,9307.000000,9307.000000,8959.400391,9029.599609,9029.599609,76884600
2002-10-15,9029.599609,9291.000000,9007.099609,9291.000000,9291.000000,70982500
2002-10-16,9291.000000,9359.900391,9127.599609,9189.700195,9189.700195,88634800
2002-10-17,9189.700195,9699.000000,9137.299805,9699.000000,9699.000000,204098400
2002-10-18,9699.000000,9903.900391,9484.700195,9903.900391,9903.900391,204828900
2002-10-21,9903.900391,10162.000000,9755.099609,9997.500000,9997.500000,277839800
2002-10-22,9997.500000,10249.000000,9938.599609,10137.400391,10137.400391,261177900
2002-10-23,10137.400391,10164.500000,9850.799805,9943.599609,9943.599609,125726900
2002-10-24,9943.599609,10384.200195,9939.299805,10384.200195,10384.200195,216343600
2002-10-25,10384.200195,10523.299805,10238.000000,10411.799805,10411.799805,186453700
2002-10-28,10411.799805,10624.900391,10306.200195,10437.799805,10437.799805,108158900
2002-10-29,null,null,null,null,null,null
2002-10-30,10437.799805,10540.900391,10065.700195,10138.500000,10138.500000,193166500
2002-10-31,10138.500000,10466.299805,10138.500000,10251.900391,10251.900391,169600400
2002-11-01,10251.900391,10251.900391,10044.400391,10217.099609,10217.099609,78102500
2002-11-04,10217.099609,11171.500000,10189.500000,10844.400391,10844.400391,374893400
2002-11-05,10844.400391,12046.500000,10844.400391,11947.299805,11947.299805,538943400
2002-11-06,11947.299805,12246.500000,11823.799805,11973.400391,11973.400391,393633000
2002-11-07,11973.400391,13476.200195,11965.700195,13472.200195,13472.200195,662989200
2002-11-08,13472.200195,14408.099609,12694.099609,13221.799805,13221.799805,695752400
2002-11-11,13221.799805,13221.799805,12624.500000,12773.700195,12773.700195,254081100
2002-11-12,12773.700195,12773.700195,11990.200195,12097.500000,12097.500000,328491500
2002-11-13,12097.500000,12465.900391,12077.599609,12417.099609,12417.099609,303392000
2002-11-14,12417.099609,13488.200195,12417.099609,12971.099609,12971.099609,407665000
2002-11-15,12971.099609,13597.599609,12735.200195,13597.599609,13597.599609,336208400
2002-11-18,13597.599609,14250.700195,13597.599609,14058.400391,14058.400391,431838100
2002-11-19,14058.400391,14058.400391,13246.799805,13387.900391,13387.900391,289224300
2002-11-20,13387.900391,13500.700195,12999.599609,13292.000000,13292.000000,230629300
2002-11-21,13292.000000,13821.599609,13292.000000,13811.099609,13811.099609,464042900
2002-11-22,13811.099609,14072.099609,13262.099609,13501.400391,13501.400391,370682100
2002-11-25,13501.400391,13580.200195,12811.599609,13052.900391,13052.900391,0
2002-11-26,13052.900391,13188.799805,12664.700195,12824.299805,12824.299805,232447900
2002-11-27,12824.299805,13102.000000,12386.400391,13036.900391,13036.900391,0
2002-11-28,13036.900391,13185.799805,12793.299805,12923.799805,12923.799805,230382500
2002-11-29,12923.799805,13319.200195,12737.799805,13300.400391,13300.400391,216338000
2002-12-02,13300.400391,13408.200195,13096.500000,13364.200195,13364.200195,200168900
2002-12-03,13364.200195,13364.200195,13018.799805,13226.400391,13226.400391,118107500
